2025-11-24 10:15:35.207 INFO  [main @coroutine#1] jp.assasans.protanki.server.Main - Hello, 世界!
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Land Tiles Winter, id=882130, version=2)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=NuBu 9 Winter, id=886914, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Passage, id=890995, version=3)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Village Builds Winter, id=893062, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Concrete Walls, id=894006, version=2)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Fachwerk House 1, id=922302, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Land Rise, id=928231, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Concrete Walls Winter, id=934285, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Small Bridge, id=947010, version=4)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=NuBu 5, id=962184, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Outer Walls Winter, id=967254, version=4)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Outer Walls Lair Winter, id=785384, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Land Hills Winter, id=986284, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=Bridge Parts, id=994853, version=2)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=NuBu 12 Winter, id=997080, version=1)
2025-11-24 14:07:55.500 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded proplib ServerProplib(name=NY, id=18539, version=3)
2025-11-24 14:07:55.504 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group 2042...
2025-11-24 14:07:55.611 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_2042@SummerDay (ID: 577907, preview: 323196)
2025-11-24 14:07:55.617 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_2042@Winter (ID: 423738, preview: 224985)
2025-11-24 14:07:55.617 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group abyss...
2025-11-24 14:07:55.620 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_abyss@SummerDay (ID: 972888, preview: 75453)
2025-11-24 14:07:55.623 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_abyss@Winter (ID: 983281, preview: 498200)
2025-11-24 14:07:55.623 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group aleksandrovsk...
2025-11-24 14:07:55.625 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_aleksandrovsk@SummerDay (ID: 803428, preview: 388954)
2025-11-24 14:07:55.627 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_aleksandrovsk@SummerNight (ID: 803428, preview: 639103)
2025-11-24 14:07:55.629 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_aleksandrovsk@Winter (ID: 769156, preview: 506884)
2025-11-24 14:07:55.629 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group arena...
2025-11-24 14:07:55.631 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_arena@SummerDay (ID: 207647, preview: 247963)
2025-11-24 14:07:55.632 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_arena@Winter (ID: 913780, preview: 764493)
2025-11-24 14:07:55.633 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group atra...
2025-11-24 14:07:55.635 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_atra@SummerDay (ID: 290034, preview: 433647)
2025-11-24 14:07:55.636 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_atra@Winter (ID: 212325, preview: 729724)
2025-11-24 14:07:55.637 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group barda...
2025-11-24 14:07:55.639 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_barda@SummerDay (ID: 632578, preview: 925895)
2025-11-24 14:07:55.641 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_barda@SummerNight (ID: 632578, preview: 895614)
2025-11-24 14:07:55.643 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_barda@Winter (ID: 942706, preview: 759080)
2025-11-24 14:07:55.643 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group berlin...
2025-11-24 14:07:55.646 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_berlin@SummerDay (ID: 836532, preview: 863668)
2025-11-24 14:07:55.651 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_berlin@Winter (ID: 477064, preview: 189166)
2025-11-24 14:07:55.651 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group bobruisk...
2025-11-24 14:07:55.652 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_bobruisk@SummerDay (ID: 383638, preview: 513062)
2025-11-24 14:07:55.653 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_bobruisk@Winter (ID: 380839, preview: 211243)
2025-11-24 14:07:55.653 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group boombox...
2025-11-24 14:07:55.654 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_boombox@SummerDay (ID: 497965, preview: 945441)
2025-11-24 14:07:55.656 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_boombox@Winter (ID: 537279, preview: 254357)
2025-11-24 14:07:55.656 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group brest...
2025-11-24 14:07:55.658 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_brest@SummerDay (ID: 505696, preview: 891611)
2025-11-24 14:07:55.660 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_brest@Winter (ID: 760851, preview: 822084)
2025-11-24 14:07:55.661 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group bridges...
2025-11-24 14:07:55.663 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_bridges@SummerDay (ID: 535777, preview: 527717)
2025-11-24 14:07:55.665 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_bridges@Winter (ID: 786980, preview: 935293)
2025-11-24 14:07:55.665 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group camp...
2025-11-24 14:07:55.666 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_camp@SummerDay (ID: 273278, preview: 483442)
2025-11-24 14:07:55.668 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_camp@Winter (ID: 64243, preview: 64597)
2025-11-24 14:07:55.668 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group canyon...
2025-11-24 14:07:55.670 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_canyon@SummerDay (ID: 375416, preview: 283991)
2025-11-24 14:07:55.671 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_canyon@Winter (ID: 849494, preview: 448649)
2025-11-24 14:07:55.672 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group chornobyl...
2025-11-24 14:07:55.673 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_chornobyl@SummerDay (ID: 937619, preview: 170913)
2025-11-24 14:07:55.674 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_chornobyl@Winter (ID: 454130, preview: 327695)
2025-11-24 14:07:55.674 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group combe...
2025-11-24 14:07:55.675 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_combe@SummerDay (ID: 379164, preview: 664481)
2025-11-24 14:07:55.676 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_combe@Winter (ID: 910085, preview: 400614)
2025-11-24 14:07:55.676 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group courage...
2025-11-24 14:07:55.677 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_courage@SummerDay (ID: 879594, preview: 997740)
2025-11-24 14:07:55.678 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_courage@Winter (ID: 16176, preview: 349598)
2025-11-24 14:07:55.678 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group cross...
2025-11-24 14:07:55.679 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_cross@SummerDay (ID: 684125, preview: 708934)
2025-11-24 14:07:55.680 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_cross@Winter (ID: 434780, preview: 376683)
2025-11-24 14:07:55.680 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group deathtrack...
2025-11-24 14:07:55.682 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_deathtrack@SummerDay (ID: 68065, preview: 72909)
2025-11-24 14:07:55.683 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_deathtrack@Winter (ID: 999447, preview: 218449)
2025-11-24 14:07:55.683 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group deck9...
2025-11-24 14:07:55.684 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_deck9@SummerDay (ID: 378731, preview: 627697)
2025-11-24 14:07:55.686 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_deck9@Winter (ID: 217312, preview: 914790)
2025-11-24 14:07:55.686 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group desert...
2025-11-24 14:07:55.687 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_desert@SummerDay (ID: 8002, preview: 177037)
2025-11-24 14:07:55.689 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_desert@Winter (ID: 686256, preview: 942099)
2025-11-24 14:07:55.689 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group duality...
2025-11-24 14:07:55.690 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_dualiti@SummerDay (ID: 995829, preview: 503187)
2025-11-24 14:07:55.691 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_dualiti@Winter (ID: 434155, preview: 165105)
2025-11-24 14:07:55.691 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group duel...
2025-11-24 14:07:55.692 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_duel@SummerDay (ID: 911052, preview: 820513)
2025-11-24 14:07:55.692 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_duel@Winter (ID: 626421, preview: 112461)
2025-11-24 14:07:55.692 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group dusseldorf...
2025-11-24 14:07:55.693 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_dusseldorf@SummerDay (ID: 145178, preview: 176082)
2025-11-24 14:07:55.694 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_dusseldorf@Winter (ID: 862349, preview: 7300)
2025-11-24 14:07:55.694 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group edinburgh...
2025-11-24 14:07:55.695 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_edinburgh@SummerDay (ID: 646610, preview: 426643)
2025-11-24 14:07:55.696 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_edinburgh@Winter (ID: 561414, preview: 729995)
2025-11-24 14:07:55.696 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group esplanade...
2025-11-24 14:07:55.697 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_esplanade@SummerDay (ID: 698448, preview: 907392)
2025-11-24 14:07:55.699 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_esplanade@Winter (ID: 436066, preview: 431630)
2025-11-24 14:07:55.699 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group factory...
2025-11-24 14:07:55.700 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_factory@SummerDay (ID: 838099, preview: 270999)
2025-11-24 14:07:55.700 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group farm...
2025-11-24 14:07:55.701 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_farm@SummerDay (ID: 696629, preview: 352418)
2025-11-24 14:07:55.702 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_farm@Winter (ID: 435988, preview: 192763)
2025-11-24 14:07:55.702 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group forest...
2025-11-24 14:07:55.703 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_forest@SummerDay (ID: 707606, preview: 602793)
2025-11-24 14:07:55.704 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_forest@Winter (ID: 19561, preview: 864563)
2025-11-24 14:07:55.705 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group fortknox...
2025-11-24 14:07:55.705 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_fortknox@SummerDay (ID: 457123, preview: 379819)
2025-11-24 14:07:55.706 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_fortknox@Winter (ID: 229266, preview: 964405)
2025-11-24 14:07:55.707 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group future...
2025-11-24 14:07:55.708 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_future@SummerDay (ID: 496663, preview: 550839)
2025-11-24 14:07:55.708 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_future@SummerNight (ID: 496663, preview: 493342)
2025-11-24 14:07:55.709 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group garder...
2025-11-24 14:07:55.709 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_garder@SummerDay (ID: 569718, preview: 595443)
2025-11-24 14:07:55.710 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_garder@Winter (ID: 26862, preview: 360380)
2025-11-24 14:07:55.710 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group gravity...
2025-11-24 14:07:55.712 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_gravity@SummerDay (ID: 307699, preview: 125877)
2025-11-24 14:07:55.713 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_gravity@Winter (ID: 809736, preview: 8029)
2025-11-24 14:07:55.713 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group gubakha...
2025-11-24 14:07:55.713 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_gubakha@SummerDay (ID: 378152, preview: 590485)
2025-11-24 14:07:55.714 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_gubakha@Winter (ID: 447992, preview: 383480)
2025-11-24 14:07:55.714 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group highland...
2025-11-24 14:07:55.715 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_highland@SummerDay (ID: 352046, preview: 411251)
2025-11-24 14:07:55.716 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_highland@Winter (ID: 484674, preview: 892845)
2025-11-24 14:07:55.717 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group highways...
2025-11-24 14:07:55.718 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_highway@SummerDay (ID: 260840, preview: 984755)
2025-11-24 14:07:55.719 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_highway@Winter (ID: 901274, preview: 875201)
2025-11-24 14:07:55.719 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group hill...
2025-11-24 14:07:55.720 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_hill@SummerDay (ID: 45153, preview: 374401)
2025-11-24 14:07:55.720 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_hill@Winter (ID: 921875, preview: 445319)
2025-11-24 14:07:55.720 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group industrial_zone...
2025-11-24 14:07:55.721 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_industrial_zone@SummerDay (ID: 838424, preview: 926799)
2025-11-24 14:07:55.722 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_industrial_zone@Winter (ID: 664633, preview: 713825)
2025-11-24 14:07:55.724 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group iran...
2025-11-24 14:07:55.727 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_iran@SummerDay (ID: 708256, preview: 273976)
2025-11-24 14:07:55.729 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_iran@Winter (ID: 826788, preview: 329784)
2025-11-24 14:07:55.729 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group island...
2025-11-24 14:07:55.730 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_island@SummerDay (ID: 117520, preview: 538875)
2025-11-24 14:07:55.730 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_island@Winter (ID: 143116, preview: 93644)
2025-11-24 14:07:55.730 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group kolhoz...
2025-11-24 14:07:55.732 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_kolhoz@SummerDay (ID: 833859, preview: 313516)
2025-11-24 14:07:55.733 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_kolhoz@Winter (ID: 499765, preview: 648625)
2025-11-24 14:07:55.733 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group kungur...
2025-11-24 14:07:55.735 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_kungur@SummerDay (ID: 879013, preview: 476411)
2025-11-24 14:07:55.737 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_kungur@Winter (ID: 743613, preview: 929260)
2025-11-24 14:07:55.737 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group losttemple...
2025-11-24 14:07:55.738 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_losttemple@SummerDay (ID: 873790, preview: 544154)
2025-11-24 14:07:55.740 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_losttemple@Winter (ID: 659326, preview: 947887)
2025-11-24 14:07:55.740 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group madness...
2025-11-24 14:07:55.743 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map space.json -> map_madness_space@Space (ID: 518628, preview: 678652)
2025-11-24 14:07:55.743 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group madness_old...
2025-11-24 14:07:55.744 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map space.json -> map_madness_old@Space (ID: 15487, preview: 678653)
2025-11-24 14:07:55.744 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group magadan...
2025-11-24 14:07:55.746 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_magadan@SummerDay (ID: 147484, preview: 305862)
2025-11-24 14:07:55.747 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_magadan@Winter (ID: 576191, preview: 98285)
2025-11-24 14:07:55.747 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group magistral...
2025-11-24 14:07:55.749 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_magistral@SummerDay (ID: 556672, preview: 398352)
2025-11-24 14:07:55.750 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_magistral@Winter (ID: 920424, preview: 318424)
2025-11-24 14:07:55.750 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group massacre...
2025-11-24 14:07:55.751 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_massacre@SummerDay (ID: 163968, preview: 913170)
2025-11-24 14:07:55.752 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_massacre@Winter (ID: 597579, preview: 216527)
2025-11-24 14:07:55.752 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group molotov...
2025-11-24 14:07:55.753 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_molotov@SummerDay (ID: 122113, preview: 763886)
2025-11-24 14:07:55.755 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_molotov@Winter (ID: 115134, preview: 565167)
2025-11-24 14:07:55.755 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group montecarlo...
2025-11-24 14:07:55.756 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_montecarlo@SummerDay (ID: 448135, preview: 833634)
